,participant_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
222,meHZg53yClJU,25.270675805798092,21.627465001688716,31.365166437051528,4.2241658788207905,8.5140145012199,32.93191805619561,5.319600299181958,-1.8356491902704635,16.921635678620692,-1.7839246539114153,7.052058269193767,-6.187531380941796,7.4655633784251485,-1.1860945089706219,3.9640168417592974,32.962839652899085,9.009486484053905,-7.776937617079881,-23.49771047579945,-7.058113390538402
223,UA6B07aYwk0M,-6.963489331508992,28.177328571065026,-5.233682646417352,2.3116716851107415,-13.632081495727352,-7.377862706111308,10.346002947784264,1.8693733680816345,2.096272629662635,-18.274039108686267,-9.013916205686078,-4.585478413405001,-3.7866579719689635,14.205540654464517,-10.46451963170876,-4.055558132340766,-18.572977858869738,31.34829250167981,-5.686291221767399,-12.195617578272532
224,poHMFSF8wp2r,16.524621597150066,-11.656641456396358,19.993515632349006,-19.59282798399559,-6.989550231760835,-8.240553938004858,5.5162794614051816,-11.188826327725526,-16.543695558191008,-0.5610937265970657,7.944736361257669,-6.828398658163289,18.653872035655393,-13.372971223352078,-9.604078520879543,-3.632691859605276,-21.69449281862639,-21.913094741019755,-7.32553492666249,4.000882338428993
225,oCjIknDVeyxP,3.8237967369965444,-10.731995570978356,22.746975862375844,-15.407481498799216,-1.9463445120868634,-30.588929627758834,-1.241254635004226,4.0044643099936,12.692443784027416,6.752988352567578,14.581016712943333,-4.508746608028326,9.732957998987889,3.4190033478901474,-5.8921357497615165,-1.8233234635814612,-0.5139012193573443,-10.99989836176469,8.723131688298086,10.205043796956689
226,qdAt9ogX3KkI,-16.202375692199382,-1.5109383361478859,-4.095804227720476,7.322840483135225,-14.40418749864625,-21.85771064287171,-0.22852114868297238,4.13991211864413,10.536448039958474,0.8082703319602627,-22.737915327793647,-18.12572873059154,10.832750273960448,15.311455405826065,-10.985824739983423,-21.50046092304766,8.262326932282646,12.468587219719979,-1.0115880539567523,10.669450017030112
227,GC53kXEIH6OC,9.686397485797517,7.965023095585606,-35.371840260947636,-0.8899440348333788,43.33491483355628,-13.7230741764888,39.82805303594564,-0.6532956555932451,1.2245888465159183,7.493134660502178,22.78845390877685,-2.217084655486187,12.320788544193299,18.13053397094822,-5.268071051469898,5.150653440546281,-17.725904649355055,6.046639197440816,-1.1003630155873483,6.071965282359196
228,GAXOWcKhhh7a,-25.577304132219272,4.4628600370497695,11.437843192701932,-20.99348415164925,25.493562196973517,11.836821344330707,-4.097053524767132,-1.5563375089687757,5.596969762207961,-4.40530984849334,9.537182235001957,-5.842012158434816,5.274862642521492,-12.300588821589647,-4.372046109075387,8.505466305018723,0.5833836562320962,-3.2518490864161396,23.35329441564625,5.549468187970179
229,2A1deC63kVAu,-3.9665112426260793,4.04793046216905,-6.7218783056506854,-26.08697436495397,-24.564561923541813,-8.468070970957909,-15.316853388605324,20.48754673191976,3.2975757140145827,12.305725954604846,22.72430278857763,-14.27342930246231,22.351377900172878,-9.837540982023855,2.0020002553446004,-5.771048732020741,-5.595694319590579,-6.930345303547452,-2.648090488030952,-18.697068945303908
230,oHiEYS4GVx2Z,4.916710796475858,1.8591087379720685,-26.127387836831755,-22.713848062069086,20.49737831183134,-15.547164737099944,-69.12157490841203,-12.5605986740707,12.777794197933867,-9.877076542080728,17.451958248689174,28.61122450350508,1.0790790415842901,-0.3966777428073537,-7.526611556475355,17.18969760494311,-10.811694787517515,27.400035862213645,-14.583332476297723,14.681030743143852
231,5hOO2gLdCoCo,17.085974710559938,-21.646831921234067,-21.746619811283082,-9.55845421037209,-23.996955139014116,-21.111260560847843,11.792489522241828,9.74714346390937,20.555427170443714,10.007014195057387,-5.3164835896023535,14.175436685867485,-8.03797881581361,-5.115445097501218,-8.589830365909481,-1.7326454396095026,11.66807455780411,-10.320868969466009,-2.313628024173794,-5.631241183437672
232,3Se7SuBnhVuy,-4.064626525946468,57.181039025017355,14.392921110376061,1.4115178538175233,-0.7147090660353288,-41.40633729967247,1.9540272742829834,-28.13840430227797,7.080812897643184,-4.253678464268253,-10.061418897447085,11.312302741490708,-10.962302083538924,35.83245621165444,-5.829586572127633,9.337588705672063,1.4668870375043541,13.308601313939885,-6.916636663422554,12.501366778986634
233,9XzB1w0mab65,36.36164882475227,-8.175317310718519,-19.117938476543227,-1.4774348265661528,22.680580917873407,9.76431357076338,-33.45029422853414,-6.006637790040689,0.33323633046140205,0.9030954298582453,-1.8144407343402096,-1.85026004076247,7.842141676151182,6.847860840265368,-3.3679040919599594,4.7902009260266425,16.111204450673807,0.6367283766310282,-1.1664756086414487,0.8328449781775282
234,32OXB0Ld4ZbF,-4.619498829025413,-10.991955527077412,6.962438899390182,-13.963842914495464,9.219512815515541,-5.201043140112162,-4.365527332725734,9.253008246419776,0.04807840503316338,-0.31295162768096446,-6.978997112569761,-16.564228157315753,-13.051632761824973,-5.699372818303855,-16.946990148320758,-2.428184649636848,-6.993742691867853,-6.377392520386874,10.88040916192653,-13.91780168453239
235,D2Bs3bit5pwa,-7.328508911687281,30.382064866151868,-7.354332258619965,28.518268258583298,12.033905035292884,-14.402074069041785,15.116420194102846,6.495423513983536,1.9839871254136636,1.7859475360869606,14.947878201747264,-12.651977365291607,6.791311371040304,13.771508941908179,-11.098411273596346,2.2705103120053143,0.11362313136126875,-1.949070194215585,-8.003402937507433,0.5319206926302598
236,hPoKioBXQM9D,-27.042996458987776,-14.9200058724603,19.376397717029874,-10.520611313536026,9.864223625540268,27.705375047744038,33.40175252730886,-4.783320945829064,2.372039102636727,27.918470249836236,6.019829570176984,-16.96432979756759,7.3352229809717215,1.6240469366272876,15.55609698756468,-8.328616786820758,3.9608689166106292,-7.084833714470551,-3.623160955770178,-6.773698245575168
237,ZT1SHZIQOjfl,25.558882016662416,-14.439895464808005,8.380616370654693,-5.383384537918679,-12.549372051825703,-0.7257088755578273,-4.57626336394634,-18.987934792704635,-5.1484667463763225,19.060711402606344,6.095474049054055,3.2606620443514185,18.76467935892343,-2.176415875387843,1.8361436551519288,-2.4294027219245122,-2.412291807423209,0.0796402665942923,-14.92131945282281,11.019066335987558
238,iG6o0TuXgddL,16.255797785257332,-20.766456158372396,10.317839361893322,-0.3492000377183975,-2.065065004685432,14.806782686987917,-2.3950867744776394,-11.880077447614138,-5.7326247169214515,15.439850951103956,2.4900711227659382,-19.85231249155971,11.933599374272909,3.5939268020458517,1.5970294296857312,-10.162863172333399,-4.863215582677258,-6.783183890720564,-11.386302041424598,-1.778908063317099
239,GwFEwxVepGR6,-30.668677512969236,25.579778800949672,19.899867915374617,14.026452911513124,5.340330023082225,-12.237850966579872,-22.663137290459492,14.122971852685476,-4.371654322548166,-24.05610685916766,-7.80057826847947,-12.208611440568182,-4.56528736498807,1.350143647947753,-13.240841821121354,20.610619288301088,3.322291083354583,18.650939145688707,8.755519077183894,6.158949863704667
240,6CbdgugZuWxc,-30.94905244763235,-26.273738722905613,-4.386150831748415,33.27275585247743,7.219111148279322,-5.8165586498579165,-3.9015748659947582,-0.035631019457193804,15.819140357516245,10.837648723355825,8.162629293983269,-4.9783711761198965,-5.136572520848554,1.4545711781798252,12.688919763019394,-0.45646063117246105,-10.489259643003818,13.707544568580115,20.972396650235734,-0.8335473184747082
241,gAHQk8TmXxcR,-4.47261607370734,12.175951869062683,-23.463336293522243,15.974326522200238,-13.154681394214084,-3.244119825563423,2.182654418338632,-9.342088225538195,-16.198282412402193,8.288250699352327,19.045287585178237,0.4378481690775334,-13.321050011761237,-1.572950988047146,-6.411135155697293,-13.325364622936517,2.6299098389106668,-11.726763113396075,7.658761160163764,0.8673089233590094
242,WmN8AsBIyqL1,-25.784563996812203,14.710440044417085,-17.146372293106072,-17.881802666748733,-16.871534626802134,-12.585950172685939,-2.3194493835594607,-15.516788917757935,26.882939499305657,14.277062620837386,-11.964503225932525,10.01485616016154,6.07937327146632,-8.459966827769051,0.3003392282361586,0.3197495880867538,-11.103715176970377,-13.844154409584675,-0.36906287577641533,10.197220936474201
243,4UNvlT2g6I8R,-47.53739945439473,18.99156063102302,8.558927368444953,-6.286916848678589,-1.9391265715717474,7.128251627019763,8.307573132378556,9.24804310508046,-12.068472852628934,2.1138067322948992,1.2858099986200924,-16.28598294831492,10.559160905861523,-12.183342487000672,9.584954834935003,7.373034017728462,8.399743519877838,-3.78958511474772,10.95216100515667,-6.638442337048444
244,SQm76fJSbnOJ,25.916137113664703,-10.556526813895678,-7.160701994040894,-20.700553082091538,29.504294413907623,18.610560902887237,-33.88584244279487,-31.483901296478162,9.133930139842711,-0.24348122758037663,21.82778116710234,-7.700785574319021,6.238026651528858,7.306603056134131,-15.167914641291146,37.81766689874117,1.398403183292675,6.971453892721889,-2.3433481419282027,1.6534476943687655
245,HCoutm3vtxtD,-18.131506638002097,54.363402903476484,16.071066258521245,1.0329861967495353,-22.470306355017275,-20.882565079563037,-1.9009911109580302,-27.601033423399386,-12.644014363369319,-17.953011044190827,24.68790090184129,3.922480982657416,-20.28828146913541,-6.0684895373051715,11.056605521389558,-9.261880923445313,0.13062467145658263,-2.732670853518629,-8.989468934102733,7.095977564518577
246,EN7uC2I557um,-8.764882144590683,-29.819283939422643,-0.7805317467622097,-9.594524778342981,-2.595099119625099,-20.210621445023275,5.648980892398829,-21.073788365441168,-0.32288040644715765,7.077372099271871,11.247493135267394,13.972425308073204,17.55281168871245,-14.63670934003475,-9.908653103689684,-5.437859664700416,1.2562169954031979,-11.081823345525942,4.97494377406445,4.262980546042246
247,FefK3gnMEtgT,-36.15443243663148,-56.42256056011862,12.336343498122352,-5.115502259045736,-6.596172506195299,-0.635826125831477,-7.443689196266054,-22.65527401933546,34.280357984214575,8.0535825051174,-6.727667584044501,-2.8566061854998797,4.009703866458726,24.61089499529471,-5.6967558610003355,-7.8168606785427555,-6.283711326667823,-4.491450513437417,-6.200278210859676,-2.90103654473221
248,fUOCPX8TLDGS,-48.06790218182158,-17.984397680632945,24.204273198265756,-19.01751714404495,-3.118320662223434,-11.538171529116353,-13.361731675645716,-2.0019656706682047,25.47876185885057,-14.702448547279287,5.9648366134007755,15.176011146153638,4.371819827052253,-22.75139174645241,13.51275511782621,-0.25204454892153894,-16.248869940760606,20.03083888957919,4.621086916476356,-12.092697975921803
249,jxTwt1iuiC8i,106.39855709549744,17.047035232579447,51.988154615030965,-8.677276470091194,-36.02019593278245,3.6404536264699425,18.5244813530779,23.349163682833023,18.376071403678214,22.1877473742795,-2.1682866124633993,21.105823211324136,14.769008086487498,0.8101327783588473,-8.762565378301112,-2.5602910399710517,0.4072135639498834,8.465424864379528,9.625999698482362,2.918960749469537
250,Denj0WCTUApS,-15.413416190110727,-38.1344610703359,-2.270420085906065,38.53820257230988,19.913870895557864,-20.428666557990873,-3.8238135927746235,7.164879297157283,-26.537966660637817,9.02944028493336,-27.78803083230039,13.60979197693336,-0.23616684048454678,23.491724593019693,-7.4929722389334845,-9.464603655485615,7.328886386793827,0.24278481316974815,14.667252546869149,-13.62690460687134
251,aVO8fDJ6tlLK,-3.910561682812513,-11.23465945942041,-4.7564248067752,22.350981694576966,-5.550736129674549,4.911519710856873,10.28383567973918,-17.926101784391662,-2.8046434720037596,-9.970004608729154,5.063017086367571,20.921481399742028,-4.2384328839474,-12.09001194980003,6.038486746510149,17.987436690730185,24.893899410578538,-2.8906374397696015,6.5686139884908625,6.216986925641015
252,QkBScne3uQsn,-25.673698604114342,-24.401905075581787,-0.5679850330452256,34.548229986488316,1.8394814624701266,1.8690514232269604,6.985215142606582,-9.079464319648524,11.887250041255975,-11.770333218530455,-7.977722555782492,21.966481645717415,-9.642200608572974,18.49835157394523,2.9836413705885563,3.409783699034097,4.8583309705894715,13.897763291052033,-9.366437834092912,4.398825609793008
253,yVS8RYoOZciV,-37.89719487836897,21.350917656283038,0.6478600440741318,-30.575480474439,-9.361405531487431,27.75683889794698,23.210138222251604,-16.637960322263407,9.83802015394091,-0.8292681369384619,21.044596487549676,1.40335946418044,6.020135835865725,-4.473386530486396,12.241922834369417,-14.499378303959174,0.6592596378594922,1.6251930991141579,8.054819555114644,-13.627453140155813
254,Hn7obzzz4omm,-8.141390777745295,52.61311897761531,-7.417204927067611,10.025140099482462,6.086458014824448,7.738274839018174,7.962434915370918,-8.362387948713224,10.98115641512605,-21.32399312178905,8.800016043281033,8.72307584253892,-15.308183790942838,22.49823400443515,-2.0383540055337925,2.374449313665132,-13.127648612477234,0.06513798384840476,2.9883143856953804,-5.452711466274617
255,0hzWGU6XYSVp,-17.20678444225276,-26.416568992936796,-6.423005547125162,20.85723388771964,-21.35501691550571,15.72779468395319,-6.616122480392419,-4.762061818579103,-2.082879891907121,1.7809235670357861,-13.059909838327217,12.474175514024486,12.891547591398338,1.109906944891897,-18.171657842689985,-15.204857701869733,16.676784095976345,-4.504459005371395,-11.733566933708417,6.611460367407719
256,fVpojT68HwX9,-6.529217798601816,-15.165595334377521,-20.23035656383295,13.412680631943148,-32.33792057819358,3.0813454218144605,1.0990107735228498,0.41209636099705155,9.719794051709247,-0.12603677900475446,2.413639233679118,-22.227161599440763,0.685630557411068,-12.35121049676655,3.072568146949738,1.8861352250813406,-12.885602627019006,-1.997352040386054,21.18793437000593,-0.05894209201078147
257,iV2kydM7mzQz,-3.093130377255377,-0.22490856312152147,-9.356996602332345,-36.0913554566592,19.037334924170995,3.8620409944631433,10.030217956364035,3.5996181973924775,17.126166048097566,-11.762225964964339,-1.366015614093602,-20.026230677244055,6.128729453102618,-3.2828726066343132,11.172484295026914,-5.59194502093662,-8.116798589292083,12.893475259978562,28.567794943919584,1.9019256099620099
258,aUlfLwhZqquP,20.59394765754649,14.821831877862772,-43.84515300786864,-33.03735878886161,-1.6631919148069336,-5.734412893762023,-38.11443741013832,8.497522414112927,-0.9381679199227805,5.937586999609807,11.869011773086088,-8.291262204557611,1.4296598871667303,0.6239106894450674,10.576037262890543,2.675186676857179,-19.500591679268634,6.334753810347047,14.338250575705963,14.937420005074179
259,OxKrynzi5oHN,-5.599962614528379,33.13070947597587,-1.127394033946773,-2.110793937277711,-15.699710579913528,3.828414530797879,4.233295702573776,-17.9610228681714,-5.225828060883891,5.682180758860387,-11.39234698957463,-11.335694629376981,-13.722701383455048,-7.258089135049124,0.6431953744404661,26.51370246766202,-8.791542238069809,4.597672264269944,9.058616786642178,-6.731827325145367
260,4SJ1OB710KjM,-10.939380299615612,4.437386371065606,-4.505621851281487,-4.783200929440334,2.789612318346309,8.509007572428972,-0.7332294538297666,-10.712946489365502,-11.052275928077412,-0.8488987372473384,-10.895457688261981,0.20855341289577578,-14.74555425340933,2.8456634351063617,-10.34159324502574,-14.226376126849658,21.825641118112227,14.194150071985456,-0.48098127809639835,10.896065660067816
261,XC6aisOM0WzL,32.394465745706235,-31.737762174017128,0.543949896705528,-5.774359711325711,14.486042502831362,-21.31473299820711,-8.883376583052407,-3.6034630357900994,1.9861707606108514,26.888869924187862,-6.21910844994427,1.0617778796346231,-6.43553702925789,-12.896150662247093,29.305237885630216,17.99089714760376,8.006309229454173,6.009336237643506,1.9827740820723703,3.5113831219417015
262,tOUY71zilTWM,46.49392384416186,-10.06851380953005,-13.157025342287245,10.230016333571891,60.14292171977014,21.60149594972251,-55.932398459169924,-22.970529038922702,25.252428479390787,28.603096095467137,-1.3986321190838726,-7.462692365842182,3.1079130346637083,9.082757118384889,10.238192635011677,17.303206245953,11.841983654501696,6.835533724234699,-2.2554181823137944,3.6439699418881593
263,glkmphTnHpNB,-59.780506061594224,-23.726402721154177,30.68309978521811,24.944148149829477,32.8098248362303,36.766180182597374,-23.908639465602857,23.488455280777536,22.11876303260423,-21.815052880115296,-4.79580616935889,29.08373615430874,-5.029415246571304,-14.826966660549681,-4.617860254492873,32.7867019436913,5.863912295334326,3.193599255387168,11.968210052074397,-11.173521258423174
264,cI2963FmxJti,-31.20007772830954,4.3294571104678505,-2.0626517596746874,31.863152837999294,-9.104338615803519,34.18359426269635,-20.119449387293464,14.010570724915414,-16.104290159694788,1.31968252280304,-14.838078237360948,1.6529560154401421,1.767738577103772,-28.19171839267422,-17.79862720158913,-7.403181544444553,3.561505122264989,4.279491339616978,10.18598305351866,13.455346297629509
265,qmLurjjRa8o3,59.416811899034755,6.058740090302323,7.172412383119349,8.169293947516714,7.067767837377188,-4.817635075685614,-21.96829990711648,-3.7581602146766513,19.1790815672261,-25.410299713684008,10.42206454307651,-17.00745390614559,-5.5103864069292925,-1.7788688420660104,-6.069145840316217,-4.202578712620985,-4.783426714119898,7.314065812813021,0.021580351789157008,-1.1665704603733325
266,LvBx83Lgb3km,21.14230315073845,-38.08886325479186,0.1141947704871754,-5.945143793955778,40.08545500565562,-23.24658558042192,-12.349866768854426,2.1344946034646255,1.4180947292265074,-22.871829385771452,14.703624217177786,10.156221814889477,5.47367877030961,-4.254648232592589,-9.073319488350291,-10.084675550784509,2.1755646767982273,-6.626218076829028,15.297575287951629,-6.497013816556069
267,y5p24H1Z8sVz,-27.694673889144806,11.066257994247112,14.675214186878485,17.423143936769858,2.4170585260844706,-18.811321149541026,7.029631956092017,-37.2504382890335,10.83113645926472,-4.270530537900132,18.193966312814144,4.488701468290326,-20.962719415472417,-22.06842512738388,-3.4116014659537495,-11.249595619352236,-5.913138346198018,13.404477751212571,9.40843420825848,6.025171389428662
268,cLXc8PJRyXo0,-14.295638869342325,15.587591325123721,-4.139273972151015,-20.448606798292158,-25.724350524155767,-3.343150299118697,-9.900712168861306,9.851029368435162,26.684889929147072,-16.30525828629144,-9.921988468698386,0.4567908645778481,-4.337104932449318,-6.356523052263086,1.463924321999694,-0.4323478340293379,2.557840157126395,2.7851695479297005,-1.6336301901279933,-1.904341160237078
269,2Mjpn48uEjoY,-17.993514947179165,-18.195864285062363,-0.7263149115509913,-9.520654278216004,28.26641473747109,-7.693360849964729,22.303295387878702,28.655401499989566,-10.621598951801298,-7.172511292950943,-2.6916100909278895,-1.976579876069385,-11.685808094703503,11.001733419411684,0.1270119515201155,-4.643685855059865,14.352748544257274,0.3369284490245686,14.970317601025576,4.361511053715673
270,vgFY5UXgkIcq,-15.124394780003731,24.825107711030082,-5.103390628772517,-17.201021580375105,0.8182110209506688,-21.437685001696643,-2.8821261405985292,3.4737126689552937,13.893134954625655,-0.5070229611474834,3.4432716216985173,6.087399009074484,-5.0724180163610955,10.139952604230608,-13.468706087158704,9.514048744257929,12.212748479391013,7.662705723987674,-12.848586123248305,9.558867364221708
271,vGtc2SmzvOYA,-13.211101025448436,-10.265148125798818,-9.418317779688426,-7.55018047473246,-13.524684796416086,15.352837045537271,-19.08881700677419,21.80473275601965,-2.0547273624029576,16.26537851104187,6.545228084557404,-13.581547288005378,-26.827190694454618,12.608013938600664,-5.27637745206494,9.609238686326101,1.612431698841904,5.522874638603987,-26.059694398968166,-4.239225253445619
272,qbE8PJ1yZYQB,-15.015060409083771,-29.09599245689105,6.588135968907682,30.568622559132777,4.803233462596569,-12.299600788399223,-16.01970729771594,0.807669122730203,9.67412764584948,-10.475196150376128,18.661243238646176,-25.146111877911444,8.393742082713787,-3.49254192507117,-13.879210756137741,-6.995969632760253,5.48278836557789,7.054324232767764,7.711225334680565,-0.22694609314374042
273,M8CwaS4IokXd,-26.656978670374027,-6.475491480188774,8.638535401942859,15.421573843015587,1.4328828255714199,46.57224023213217,13.654368700195663,-9.034320328302941,-6.063855213652486,-20.099611250513387,0.6800623813397273,4.532002359494789,-9.726191479537592,0.251036597334748,15.187193533262313,8.536494416545,-29.340517175516183,20.290375561531384,1.3772472325588827,3.689121001339704
274,mMijJMsniCoH,-0.9713710181342872,-16.76659775302208,1.6211531192913984,11.46237840662888,3.068222111705273,-17.897557626362453,10.55121430840978,-21.299080683423306,4.9055052294003,25.364972877257912,1.9280925876120696,-6.378789034221719,-8.905990905102959,-22.31466440609852,11.678412531978474,-10.764305832030288,10.029019512079847,-3.118322053889205,-11.546844971871197,4.743052112949063
275,6fpygdQTScAW,-27.998795604608414,27.941133447987507,-0.31856819638358685,-3.160648691662379,-20.673305477545245,-2.247776933939991,6.737702735746866,-2.0620589438426418,-30.3026638491138,6.48987185566992,5.576113822410812,-10.115579519538644,5.680228742783697,13.601818185200123,-10.552618974962892,-5.461221851619332,-1.0768250096030383,10.962710275700472,12.061865605079722,-5.884352502394522
276,azniCdMf2ITE,-19.57296109686602,-11.627515954423764,-17.029452959551847,-23.70954807112525,-18.55810918507842,-2.1934998190823305,10.834882941236152,4.210518496586907,-1.3528046899817954,-4.120075001667895,13.067060385185892,7.0546311300650215,10.706509114106385,14.654838950220821,-12.250648676957272,19.448832085115715,5.335470164895368,-4.517592630793519,-12.402699079385435,-7.766577301958661
277,Xm2Qxhvontf1,3.892508010959759,-9.856386399090685,-13.778697132955962,-9.10130427924738,-12.75102678361559,34.912175879637715,-26.390021425428465,26.75332250551984,0.7514897020014407,-3.2996544033294555,2.9624598236408257,-12.95740301586926,2.7947018109322954,-6.177630031710808,5.456483956858828,-13.498257978663348,-3.9053739166043853,6.833250139875849,-5.624283160975646,-12.444283227373305
278,Sd6ijquC0kc3,43.52066352298732,5.3666488886856,-28.011121459798463,-32.335067895770784,-21.772573845097604,-6.57958199941802,-17.704072937472333,4.436785172865727,-0.25481856963123295,-4.183202838067176,-0.6830381773022046,-19.7638324454402,-14.13919222193091,2.4190002485430724,14.792348550861014,9.080828365891456,-5.365318817127784,2.553195337102753,-5.462983763657681,1.788445751087978
279,yYGFvUEKJ9SX,1.2659339501175153,-30.232385317663137,-5.512519796965017,21.09551899358172,5.183675279100905,1.8890216736552408,-24.366701605207005,-9.518059965846117,21.029815758880577,-6.853783406062151,-5.1981233650099155,-1.4257284000832497,1.9186375835128542,18.005691252306868,3.789113089753345,-10.71021528326125,19.47835913489044,-6.00955548825958,-1.6741395574538669,8.153397459358404
280,WK20sSlccEMn,-16.290329961059594,-7.995826341611193,2.9569368582298137,-51.52096119768878,-29.777131345054645,-15.889009561495461,16.155734760537303,-3.958893312542125,2.791522052315022,0.18380046355024132,2.756194750844313,-1.8222518784253612,-9.682372097654786,30.801742583087,12.615640188145804,1.201921630552139,40.70544099480382,9.964652686597153,-15.61432535644073,3.425495731849024
281,6BJdS6aRI9e7,-34.54384890674179,22.789282731745864,12.94358754739027,19.539461874810886,3.320788792781032,-9.324051968756423,9.829352528954656,-1.2536132790702617,-0.8560156338497567,-14.546792571387758,0.7616621903623759,7.910728144893426,-9.38612365295084,7.982732632266122,4.2987463822291065,-15.624638318677677,7.206395296044813,22.086158231318482,-4.927216555550771,-12.067274507055341
282,zeR6IKf0gn1Z,54.02294547573156,10.725064130049835,-19.03197226971901,-32.18978876737842,13.378300850432625,-1.1130742043361102,-27.70189534452935,-9.150989885172793,-20.408525614441384,-7.894285505745334,-0.10856507022503006,0.8424256156741661,-3.4033749152282216,3.466571560692133,0.4369845917296553,-18.855833499997505,-5.081513903191339,0.6991802375880781,-10.871265983295274,1.9598666263359137
283,aQWS3jYQQNde,-29.68357628381711,35.07440297567079,-1.8972467014070442,22.353689201987017,6.040821883298244,-33.883086358643894,-24.555102335635976,7.095254529087745,5.938870527581301,1.9890198928588954,14.432425655913693,19.94496137970087,-0.20912220063283835,0.1991333446493849,9.228606279748888,19.54322622669582,8.274345139644474,0.7999909413242916,4.796366696502614,-14.671366137997422
284,nIrdhUewIAtd,90.5632802863136,16.88487636069197,34.77827060509404,32.80709559566959,-9.576836626644315,8.672611319459802,2.8537212038975475,12.399979119901978,29.747726418502126,6.577541708623799,14.845295056742694,-17.934818932068833,12.297227500330541,7.453614894953394,8.082713623473971,2.8060551018552475,27.497230728037977,8.422065778745987,-6.5194943857232115,-10.106584898790317
285,cY967zSEGfxf,32.85301861281924,18.119997888107317,-31.666268049089048,3.991089644911983,34.07001802875862,16.97039116904116,46.86020110140928,-14.935435724141296,-0.8929714048411082,-7.912444420017902,24.511671348705647,-16.920854773242667,14.317532943517596,-0.027945232827935783,-22.15746885792669,-6.007206724373929,18.947788348672795,-1.365785364625796,-11.200514888773416,-1.8975705099174698
286,HD1AwaIizm9N,3.6858019186916637,8.881175454990307,-13.884612224345537,-16.666449501348314,10.132956130812124,6.345185513617379,-28.287241733509095,-5.359493078673539,10.694075708860655,21.531525557189607,4.298920751116923,-20.835644447806754,-20.651356199788065,15.390733026831818,-15.925828303295274,-1.0063705320616536,6.253276140731942,-10.904593789626084,9.649566682326506,15.488327352294906
287,z1FVD7d0BGpV,53.557348477327906,5.8605668477691175,18.866167838392386,49.677668847736285,7.232840025992658,24.36982013629142,-19.259612613321988,-22.947039853032575,-0.19862464461243853,-42.9351557538637,0.8415988876653133,-7.903414729951501,6.02112805031142,9.334493442700248,-16.196455068358947,-17.18000367471308,0.23134576695979248,-7.1021267293922055,2.647245179190761,6.051801658734551
288,z9KujyEvjvqb,-15.192727847047621,10.455773905167067,18.38377383681626,-13.837281344166986,18.77174198013122,5.582695676837264,21.114736068271366,16.08018240144044,-8.682027836361994,-7.254632612169854,-11.49500959122516,-3.3974237559173814,-24.062696403557677,7.2574880345938615,-1.4748443810358154,11.042857662899657,-0.687622764503533,-3.2512108448782198,-0.5501324727915644,-9.905216517856271
289,CeC6xWaed2NH,-23.660937971527794,27.894608634833855,-13.321259607340341,1.2393231932553093,-4.348520321091855,12.247739729959832,10.99808647809309,14.755230572338382,10.372249174933923,-4.071686258631521,-11.608542173474437,-0.2225590310721959,-24.885288140414648,2.4969339832730504,1.7784429701235154,10.258116335486285,-9.23168887722444,7.8445962727006835,-17.269286679761713,-7.319432221762978
290,6Rm8wMEaJTI5,72.65228777131581,12.358252249731128,1.99466858712151,-11.675257242300253,8.079716711733063,13.752102898188943,-27.14403243651738,-12.405565864742956,-10.595053374262694,-13.789194278459814,-1.6485053004744536,-9.177593067644036,7.07231340068266,-3.7139413840150213,-6.491400543953294,-5.643302298249648,6.054808167236818,-0.12275206361937308,-3.3095970469349103,0.1739633638637038
291,NHpNjWCsdA90,13.617462212915244,-20.34325639406518,-21.927740050968442,-8.757516883826355,2.2456085390239235,-4.515792516366882,-3.3715127775378844,-15.38145107006119,-7.67374684890797,12.239860473979746,-3.1835420668869854,-0.7504809776139587,-9.238936127572355,8.660512507358892,8.6022675564019,11.866524544403012,-21.2223112285563,4.0363632139419305,24.989784205748315,7.325229510171438
292,um0Awu6Rmi05,101.00703630152873,11.624873960023065,32.775960809054176,-0.26981041000659034,-45.35233280965349,24.054426161238602,-7.827012080959735,35.98552550333951,16.53130203984922,34.493487772071354,13.312390957640277,37.392405204733016,-17.370446821146203,-2.218237102028336,-30.090721808129487,-8.053098997560504,-5.792333773261336,30.97025572336263,7.357239664626407,17.085235367152755
293,8EV0j5wVb8ZW,-1.3626759257917418,-1.9765451205589781,4.394592437108668,-11.137305768483083,-3.335084818779609,-15.514960231115504,9.565198490771719,-17.234185592820566,-16.798103514298383,-6.7281661008399505,-10.856626477292977,5.425080945517434,-6.389919567521053,-19.413641038453136,-0.2382287487928078,2.019386134209007,-11.029258756244918,12.383614914170936,12.595591677207015,-7.489618882964776
294,N72fbPUgTKvq,27.535646743512903,11.49691133203304,-13.812957040905102,-10.637932824568296,-21.23365640810431,-43.21684065704891,-11.290024346134397,11.4274867132245,-11.738775955423671,-8.192207097639539,15.031102939889506,-8.283708853443166,0.12875355277928016,6.04737772707032,-2.1746790667117932,-1.43073745707104,3.3419359080274087,-3.342720061490908,1.9176168795984194,-16.38368208070225
